  0.042232 	   0.048060 	 813.000000 	   0.000003 	 282.000000 	 3519147.250000 
  0.042232 	   0.048060 	 813.000000 	   0.000003 	 282.000000 	 3519147.250000 
  0.045038 	   0.048060 	 813.000000 	   0.000306 	 265.000000 	 3172178.250000 
  0.046589 	   0.053560 	 813.000000 	   0.000552 	 245.000000 	 6597163.000000 
  0.042232 	   0.048060 	 1713.000000 	   0.000182 	 289.000000 	 6256656.000000 
  0.020000 	   0.020000 	 100.000000 	   0.001026 	 533.000000 	 5899795.000000 
  0.031412 	   0.036969 	 531.183614 	   0.000393 	 407.000000 	 1796976.625000 
  0.037605 	   0.043643 	 700.774125 	   0.000578 	 354.000000 	 2237178.250000 
  0.041003 	   0.046925 	 784.163279 	   0.000667 	 301.000000 	 2033816.000000 
  0.042108 	   0.047947 	 810.116328 	   0.000093 	 288.000000 	 6248137.000000 
  0.042219 	   0.048049 	 812.711633 	   0.000002 	 285.000000 	 3446299.250000 
