0.76201	 0.04131	 0.04797	 813.00000	 0.00053
0.64441	 0.02918	 0.03424	 555.00000	 0.00028
0.58144	 0.03465	 0.04519	 921.00000	 0.00016
0.91551	 0.02759	 0.02829	 120.00000	 0.00032
0.12687	 0.02319	 0.04513	 997.00000	 0.00056
0.58144	 0.02946	 0.03627	 519.00000	 0.00029
0.60791	 0.03480	 0.04434	 356.00000	 0.00025
0.23662	 0.02203	 0.02858	 954.00000	 0.00021
0.89731	 0.04552	 0.04844	 387.00000	 0.00031
0.55755	 0.02382	 0.02686	 475.00000	 0.00023
0.26460	 0.02243	 0.02917	 915.00000	 0.00023
0.61644	 0.03059	 0.03717	 549.00000	 0.00037
0.56723	 0.03429	 0.04519	 794.00000	 0.00026
0.44960	 0.03257	 0.04797	 540.00000	 0.00063
0.15353	 0.02212	 0.03378	 999.00000	 0.00035
0.52632	 0.03698	 0.05226	 993.00000	 0.00047
0.55755	 0.02382	 0.02686	 475.00000	 0.00023
0.91551	 0.02478	 0.02523	 101.00000	 0.00046
0.58179	 0.03807	 0.05106	 613.00000	 0.00059
0.63659	 0.03604	 0.04519	 924.00000	 0.00024
0.30316	 0.02706	 0.04328	 993.00000	 0.00021
0.66981	 0.02954	 0.03424	 555.00000	 0.00052
0.46635	 0.02613	 0.03315	 998.00000	 0.00029
0.89023	 0.03081	 0.03214	 562.00000	 0.00022
0.44138	 0.02428	 0.02969	 455.00000	 0.00044
0.60891	 0.03283	 0.04107	 353.00000	 0.00047
0.58144	 0.02946	 0.03627	 519.00000	 0.00029
0.60791	 0.02612	 0.03007	 413.00000	 0.00028
0.47909	 0.03142	 0.04383	 144.00000	 0.00418
0.58244	 0.02622	 0.03068	 931.00000	 0.00019
0.57879	 0.03551	 0.04679	 457.00000	 0.00085
0.79377	 0.04002	 0.04523	 813.00000	 0.00038
0.98991	 0.05205	 0.05238	 373.00000	 0.00106
0.46038	 0.02450	 0.02978	 999.00000	 0.00054
0.91551	 0.03045	 0.03141	 914.00000	 0.00058
0.45754	 0.02568	 0.03242	 157.00000	 0.00012
0.60716	 0.03478	 0.04434	 347.00000	 0.00029
0.47390	 0.02469	 0.02989	 994.00000	 0.00023
0.58439	 0.03454	 0.04488	 394.00000	 0.00020
0.51931	 0.03091	 0.04101	 903.00000	 0.00015
0.45754	 0.02556	 0.03215	 971.00000	 0.00018
0.99034	 0.03535	 0.03550	 303.00000	 0.00026
0.27484	 0.02891	 0.05240	 999.00000	 0.00062
0.46083	 0.02308	 0.02668	 475.00000	 0.00012
0.46635	 0.03364	 0.04925	 993.00000	 0.00032
0.93409	 0.03453	 0.03556	 486.00000	 0.00013
0.98923	 0.03656	 0.03674	 192.00000	 0.00090
0.42519	 0.02380	 0.02894	 358.00000	 0.00028
0.31396	 0.02903	 0.04876	 926.00000	 0.00054
0.45526	 0.03287	 0.04827	 939.00000	 0.00042
0.57213	 0.03017	 0.03777	 455.00000	 0.00038
0.49130	 0.03015	 0.04065	 618.00000	 0.00011
0.49010	 0.03135	 0.04316	 565.00000	 0.00023
0.66389	 0.03511	 0.04275	 520.00000	 0.00071
0.58710	 0.02454	 0.02773	 813.00000	 0.00016
0.74191	 0.04202	 0.04968	 475.00000	 0.00013
0.58144	 0.02507	 0.02872	 358.00000	 0.00029
0.42518	 0.03078	 0.04534	 921.00000	 0.00042
0.22387	 0.02538	 0.04405	 899.00000	 0.00035
0.44129	 0.02411	 0.02931	 190.00000	 0.00037
0.95531	 0.03476	 0.03545	 999.00000	 0.00024
0.43303	 0.03402	 0.05237	 512.00000	 0.00036
0.58530	 0.03518	 0.04593	 924.00000	 0.00019
0.42519	 0.02380	 0.02894	 358.00000	 0.00028
0.42853	 0.02399	 0.02931	 210.00000	 0.00056
0.79112	 0.04220	 0.04806	 761.00000	 0.00056
0.99034	 0.03621	 0.03637	 476.00000	 0.00010
0.46083	 0.02251	 0.02545	 338.00000	 0.00035
0.55667	 0.02919	 0.03650	 428.00000	 0.00038
0.98195	 0.04051	 0.04088	 913.00000	 0.00077
0.12281	 0.02286	 0.04328	 993.00000	 0.00046
0.45754	 0.02556	 0.03215	 993.00000	 0.00026
0.46083	 0.02457	 0.02991	 475.00000	 0.00027
0.47390	 0.02293	 0.02619	 994.00000	 0.00038
0.43490	 0.02298	 0.02686	 986.00000	 0.00023
0.57338	 0.02942	 0.03643	 474.00000	 0.00033
0.64735	 0.02922	 0.03424	 569.00000	 0.00063
0.35164	 0.03134	 0.05226	 979.00000	 0.00044
0.89023	 0.03081	 0.03214	 559.00000	 0.00022
0.79112	 0.04220	 0.04806	 806.00000	 0.00015
0.58244	 0.02622	 0.03068	 997.00000	 0.00018
0.46635	 0.02832	 0.03784	 953.00000	 0.00033
0.58244	 0.02576	 0.02988	 968.00000	 0.00015
0.57815	 0.03507	 0.04607	 394.00000	 0.00007
0.45754	 0.02568	 0.03242	 157.00000	 0.00012
0.45754	 0.02966	 0.04112	 992.00000	 0.00026
0.57422	 0.03207	 0.04101	 904.00000	 0.00021
0.51699	 0.02846	 0.03637	 992.00000	 0.00030
0.57597	 0.02389	 0.02675	 394.00000	 0.00028
0.24504	 0.02655	 0.04671	 937.00000	 0.00048
0.49302	 0.02582	 0.03180	 562.00000	 0.00028
0.88851	 0.03865	 0.04099	 618.00000	 0.00063
0.98854	 0.03669	 0.03688	 918.00000	 0.00051
0.58120	 0.03434	 0.04468	 485.00000	 0.00028
0.45535	 0.02564	 0.03239	 190.00000	 0.00053
0.34516	 0.02324	 0.02939	 157.00000	 0.00102
0.52818	 0.02647	 0.03225	 130.00000	 0.00072
0.46038	 0.03485	 0.05227	 993.00000	 0.00008
0.44046	 0.02294	 0.02668	 475.00000	 0.00090
0.57552	 0.02569	 0.02988	 892.00000	 0.00023
0.49813	 0.03265	 0.04539	 475.00000	 0.00046
0.58709	 0.02415	 0.02707	 924.00000	 0.00021
0.59594	 0.03545	 0.04593	 394.00000	 0.00083
0.57815	 0.03205	 0.04085	 455.00000	 0.00012
0.47434	 0.03340	 0.04826	 821.00000	 0.00066
0.79112	 0.03622	 0.04050	 447.00000	 0.00037
0.32111	 0.02754	 0.04349	 146.00000	 0.00084
0.45609	 0.02557	 0.03221	 992.00000	 0.00022
0.46631	 0.02766	 0.03643	 988.00000	 0.00037
0.45758	 0.02749	 0.03637	 994.00000	 0.00057
0.44965	 0.02739	 0.03643	 988.00000	 0.00030
0.59319	 0.03538	 0.04593	 924.00000	 0.00080
0.24653	 0.02211	 0.02858	 954.00000	 0.00020
0.42500	 0.02279	 0.02657	 986.00000	 0.00017
0.58593	 0.02480	 0.02819	 844.00000	 0.00657
0.79230	 0.04223	 0.04806	 813.00000	 0.00000
0.51931	 0.03062	 0.04045	 802.00000	 0.00030
0.63249	 0.03685	 0.04663	 399.00000	 0.00056
0.57746	 0.02396	 0.02686	 475.00000	 0.00026
0.46635	 0.02764	 0.03637	 998.00000	 0.00031
0.45754	 0.02568	 0.03242	 142.00000	 0.00037
0.58244	 0.02576	 0.02988	 968.00000	 0.00015
0.79112	 0.03238	 0.03565	 542.00000	 0.00022
0.96671	 0.04703	 0.04796	 859.00000	 0.00076
0.58244	 0.02889	 0.03526	 928.00000	 0.00038
0.58244	 0.02621	 0.03065	 998.00000	 0.00015
0.57071	 0.03302	 0.04282	 618.00000	 0.00014
0.51931	 0.03136	 0.04188	 903.00000	 0.00039
0.42939	 0.02383	 0.02891	 137.00000	 0.00100
0.45952	 0.03324	 0.04881	 999.00000	 0.00025
0.57815	 0.02853	 0.03475	 341.00000	 0.00039
0.57815	 0.03510	 0.04612	 455.00000	 0.00032
0.50839	 0.02835	 0.03643	 999.00000	 0.00033
0.40238	 0.02918	 0.04282	 523.00000	 0.00050
0.51741	 0.02323	 0.02624	 455.00000	 0.00037
0.40155	 0.02849	 0.04115	 475.00000	 0.00030
0.45754	 0.02507	 0.03108	 157.00000	 0.00021
0.42500	 0.02279	 0.02657	 970.00000	 0.00016
0.78838	 0.03800	 0.04283	 662.00000	 0.00068
0.47882	 0.03343	 0.04806	 814.00000	 0.00041
0.41432	 0.02409	 0.02987	 968.00000	 0.00029
0.60061	 0.02508	 0.02845	 190.00000	 0.00093
0.51931	 0.03676	 0.05227	 996.00000	 0.00054
0.46038	 0.02967	 0.04101	 922.00000	 0.00017
0.58067	 0.03458	 0.04511	 397.00000	 0.00021
0.46455	 0.02333	 0.02716	 472.00000	 0.00008
0.57150	 0.03696	 0.04968	 475.00000	 0.00034
0.76147	 0.03738	 0.04282	 618.00000	 0.00084
0.57608	 0.03502	 0.04607	 394.00000	 0.00030
0.74398	 0.04296	 0.05086	 422.00000	 0.00033
0.58244	 0.02294	 0.02505	 968.00000	 0.00018
0.99034	 0.02784	 0.02791	 476.00000	 0.00020
0.54889	 0.02682	 0.03242	 166.00000	 0.00086
0.99034	 0.03612	 0.03628	 468.00000	 0.00023
0.42835	 0.03074	 0.04507	 157.00000	 0.00090
0.45772	 0.02426	 0.02931	 216.00000	 0.00032
0.46038	 0.03485	 0.05226	 999.00000	 0.00019
0.46038	 0.03485	 0.05227	 993.00000	 0.00008
0.79216	 0.03299	 0.03640	 993.00000	 0.00031
0.44534	 0.03249	 0.04803	 806.00000	 0.00039
0.46779	 0.02736	 0.03573	 962.00000	 0.00031
0.48866	 0.03014	 0.04075	 483.00000	 0.00012
0.58709	 0.02454	 0.02773	 813.00000	 0.00016
0.58710	 0.02323	 0.02550	 923.00000	 0.00015
0.58707	 0.02426	 0.02726	 618.00000	 0.00020
0.57075	 0.03329	 0.04329	 813.00000	 0.00047
0.91349	 0.04563	 0.04806	 990.00000	 0.00053
0.46038	 0.03485	 0.05227	 860.00000	 0.00017
0.79230	 0.03463	 0.03846	 813.00000	 0.00036
0.49130	 0.03379	 0.04807	 618.00000	 0.00037
0.79112	 0.04909	 0.05677	 813.00000	 0.00113
0.57815	 0.03205	 0.04085	 455.00000	 0.00012
0.55527	 0.03557	 0.04804	 630.00000	 0.00052
0.77105	 0.03794	 0.04327	 801.00000	 0.00060
0.66792	 0.03501	 0.04248	 613.00000	 0.00034
0.56747	 0.03759	 0.05100	 865.00000	 0.00117
0.91994	 0.03431	 0.03556	 486.00000	 0.00018
0.46208	 0.02518	 0.03121	 157.00000	 0.00035
0.58144	 0.03510	 0.04596	 851.00000	 0.00018
0.79112	 0.04220	 0.04806	 926.00000	 0.00003
0.57071	 0.02564	 0.02988	 697.00000	 0.00016
0.58244	 0.03329	 0.04282	 968.00000	 0.00029
0.48866	 0.03014	 0.04075	 472.00000	 0.00007
0.57071	 0.03110	 0.03945	 646.00000	 0.00051
0.57815	 0.03503	 0.04599	 425.00000	 0.00009
0.44096	 0.02914	 0.04073	 618.00000	 0.00036
0.58244	 0.02273	 0.02469	 973.00000	 0.00021
0.46455	 0.02332	 0.02715	 488.00000	 0.00105
0.49010	 0.03231	 0.04513	 449.00000	 0.00029
0.46504	 0.02847	 0.03822	 990.00000	 0.00021
0.51404	 0.02380	 0.02739	 162.00000	 0.00048
0.42858	 0.02667	 0.03555	 993.00000	 0.00038
0.79112	 0.04220	 0.04806	 813.00000	 0.00005
0.46038	 0.03485	 0.05227	 993.00000	 0.00008
0.45754	 0.02867	 0.03895	 997.00000	 0.00022
0.58300	 0.03330	 0.04282	 595.00000	 0.00001
0.46139	 0.02956	 0.04071	 453.00000	 0.00023
0.57713	 0.03870	 0.05241	 990.00000	 0.00070
0.48520	 0.03566	 0.05227	 157.00000	 0.00282
0.45754	 0.02568	 0.03242	 986.00000	 0.00027
0.58244	 0.02942	 0.03618	 534.00000	 0.00046
0.99335	 0.03001	 0.03008	 965.00000	 0.00059
0.40586	 0.02347	 0.02854	 474.00000	 0.00016
0.32345	 0.02513	 0.03588	 904.00000	 0.00037
0.47343	 0.02775	 0.03637	 993.00000	 0.00008
0.83616	 0.04482	 0.04968	 448.00000	 0.00062
0.79230	 0.04299	 0.04902	 439.00000	 0.00041
0.49010	 0.03008	 0.04057	 829.00000	 0.00035
0.45836	 0.02496	 0.03082	 157.00000	 0.00026
0.58162	 0.02719	 0.03235	 973.00000	 0.00079
0.99034	 0.03011	 0.03021	 481.00000	 0.00013
0.57071	 0.02916	 0.03604	 693.00000	 0.00047
0.82097	 0.04304	 0.04806	 813.00000	 0.00036
0.46396	 0.03492	 0.05217	 993.00000	 0.00029
0.48866	 0.03014	 0.04075	 472.00000	 0.00007
0.46455	 0.02333	 0.02716	 443.00000	 0.00027
0.47343	 0.02775	 0.03637	 994.00000	 0.00031
0.79112	 0.04220	 0.04806	 925.00000	 0.00012
0.58300	 0.03325	 0.04272	 594.00000	 0.00040
0.49010	 0.03019	 0.04080	 455.00000	 0.00012
0.44642	 0.02721	 0.03615	 998.00000	 0.00028
0.58244	 0.02879	 0.03510	 986.00000	 0.00026
0.72874	 0.04045	 0.04806	 812.00000	 0.00073
0.79112	 0.04113	 0.04671	 927.00000	 0.00058
0.48830	 0.02807	 0.03653	 533.00000	 0.00029
0.49167	 0.03020	 0.04075	 472.00000	 0.00010
0.51864	 0.03455	 0.04806	 820.00000	 0.00031
0.78798	 0.04543	 0.05227	 986.00000	 0.00062
0.57815	 0.02671	 0.03161	 412.00000	 0.00026
0.58244	 0.03114	 0.03912	 991.00000	 0.00034
0.46038	 0.03485	 0.05227	 994.00000	 0.00028
0.57815	 0.03205	 0.04085	 455.00000	 0.00012
0.99034	 0.03621	 0.03637	 478.00000	 0.00020
0.58710	 0.02391	 0.02667	 943.00000	 0.00022
0.79290	 0.04319	 0.04924	 349.00000	 0.00058
0.57755	 0.03461	 0.04529	 820.00000	 0.00024
0.58508	 0.03335	 0.04282	 595.00000	 0.00050
0.78905	 0.04350	 0.04978	 813.00000	 0.00051
0.46967	 0.02954	 0.04032	 993.00000	 0.00012
0.43229	 0.02393	 0.02910	 190.00000	 0.00062
0.46038	 0.03493	 0.05243	 995.00000	 0.00025
0.38936	 0.02356	 0.02915	 185.00000	 0.00050
0.47369	 0.02469	 0.02990	 994.00000	 0.00023
0.57510	 0.02941	 0.03635	 971.00000	 0.00026
0.48652	 0.02384	 0.02789	 189.00000	 0.00051
0.45278	 0.03461	 0.05227	 990.00000	 0.00031
0.46395	 0.02229	 0.02493	 923.00000	 0.00017
0.58353	 0.03732	 0.04968	 993.00000	 0.00047
0.85948	 0.04367	 0.04754	 336.00000	 0.00065
0.49010	 0.03015	 0.04070	 807.00000	 0.00018
0.99324	 0.03626	 0.03637	 472.00000	 0.00020
0.47840	 0.02992	 0.04075	 426.00000	 0.00045
0.48866	 0.03014	 0.04075	 472.00000	 0.00007
0.46038	 0.03526	 0.05314	 993.00000	 0.00037
0.45760	 0.02329	 0.02718	 550.00000	 0.00026
0.46449	 0.02576	 0.03240	 157.00000	 0.00026
0.79112	 0.04220	 0.04806	 758.00000	 0.00036
0.79112	 0.04220	 0.04806	 919.00000	 0.00022
0.58132	 0.03531	 0.04633	 394.00000	 0.00070
0.45437	 0.02555	 0.03221	 148.00000	 0.00019
0.57815	 0.03498	 0.04591	 456.00000	 0.00035
0.49010	 0.03019	 0.04079	 424.00000	 0.00042
0.49514	 0.03030	 0.04080	 945.00000	 0.00040
0.78608	 0.04206	 0.04806	 478.00000	 0.00131
0.76613	 0.04148	 0.04804	 993.00000	 0.00013
0.39678	 0.03281	 0.05228	 813.00000	 0.00051
0.57447	 0.02994	 0.03730	 473.00000	 0.00024
0.50135	 0.03029	 0.04052	 489.00000	 0.00037
0.99034	 0.03621	 0.03637	 473.00000	 0.00039
0.58710	 0.02323	 0.02550	 923.00000	 0.00015
0.47709	 0.02776	 0.03626	 995.00000	 0.00025
0.46687	 0.03278	 0.04737	 405.00000	 0.00046
0.46513	 0.02762	 0.03637	 454.00000	 0.00046
0.49289	 0.03023	 0.04075	 997.00000	 0.00038
0.58300	 0.03329	 0.04280	 595.00000	 0.00001
0.48866	 0.03022	 0.04091	 476.00000	 0.00017
0.45054	 0.02929	 0.04062	 615.00000	 0.00017
0.66964	 0.03929	 0.04880	 816.00000	 0.00072
0.50099	 0.02929	 0.03855	 937.00000	 0.00034
0.47343	 0.03498	 0.05164	 993.00000	 0.00032
0.43384	 0.03400	 0.05227	 994.00000	 0.00036
0.38872	 0.02668	 0.03718	 996.00000	 0.00038
0.42719	 0.02285	 0.02668	 475.00000	 0.00024
0.79230	 0.04223	 0.04806	 813.00000	 0.00000
0.45754	 0.02568	 0.03242	 157.00000	 0.00012
0.46455	 0.02333	 0.02716	 472.00000	 0.00008
0.45314	 0.02741	 0.03634	 999.00000	 0.00030
0.42853	 0.02403	 0.02940	 166.00000	 0.00021
0.47303	 0.02441	 0.02931	 157.00000	 0.00006
0.45754	 0.02568	 0.03242	 124.00000	 0.00006
0.82714	 0.04325	 0.04811	 926.00000	 0.00051
0.47532	 0.02387	 0.02815	 126.00000	 0.00006
0.45754	 0.02515	 0.03126	 102.00000	 0.00040
0.52625	 0.02862	 0.03637	 993.00000	 0.00023
0.50453	 0.02680	 0.03347	 425.00000	 0.00007
0.59103	 0.03660	 0.04809	 135.00000	 0.00144
0.55319	 0.03153	 0.04085	 593.00000	 0.00037
0.58298	 0.03329	 0.04280	 456.00000	 0.00003
0.46038	 0.02308	 0.02668	 500.00000	 0.00024
0.51031	 0.03553	 0.05044	 994.00000	 0.00049
0.47765	 0.02800	 0.03675	 476.00000	 0.00031
0.97589	 0.03598	 0.03637	 993.00000	 0.00136
0.79230	 0.04216	 0.04797	 814.00000	 0.00016
0.50691	 0.03326	 0.04617	 392.00000	 0.00037
0.73005	 0.02682	 0.02935	 914.00000	 0.00020
0.47477	 0.03331	 0.04802	 137.00000	 0.01536
0.47422	 0.02781	 0.03647	 984.00000	 0.00037
0.46872	 0.02963	 0.04055	 671.00000	 0.00017
0.79229	 0.03993	 0.04515	 894.00000	 0.00022
0.79113	 0.04210	 0.04793	 813.00000	 0.00006
0.45754	 0.02967	 0.04113	 157.00000	 0.00067
0.60041	 0.02752	 0.03252	 595.00000	 0.00018
0.80470	 0.03667	 0.04072	 484.00000	 0.00064
0.53225	 0.03495	 0.04809	 914.00000	 0.00022
0.79112	 0.03650	 0.04086	 813.00000	 0.00022
0.42767	 0.03193	 0.04790	 455.00000	 0.00050
0.58342	 0.03113	 0.03907	 473.00000	 0.00015
0.46307	 0.02339	 0.02731	 454.00000	 0.00024
0.81159	 0.03159	 0.03428	 536.00000	 0.00034
0.49388	 0.03414	 0.04863	 779.00000	 0.00040
0.45703	 0.02948	 0.04075	 472.00000	 0.00024
0.48917	 0.02804	 0.03643	 988.00000	 0.00034
0.46038	 0.03485	 0.05227	 993.00000	 0.00008
0.46635	 0.02790	 0.03694	 993.00000	 0.00030
0.49077	 0.03584	 0.05228	 998.00000	 0.00046
0.44448	 0.02917	 0.04064	 564.00000	 0.00045
0.46207	 0.03317	 0.04850	 565.00000	 0.00058
0.57848	 0.02745	 0.03288	 226.00000	 0.00075
0.46067	 0.03096	 0.04379	 472.00000	 0.00049
0.58688	 0.02363	 0.02619	 549.00000	 0.00026
0.57590	 0.03139	 0.03978	 586.00000	 0.00005
0.45754	 0.02752	 0.03643	 992.00000	 0.00034
0.48974	 0.03192	 0.04433	 455.00000	 0.00043
0.48950	 0.03259	 0.04572	 993.00000	 0.00061
0.79051	 0.04218	 0.04806	 926.00000	 0.00011
0.48928	 0.03015	 0.04075	 472.00000	 0.00007
0.45793	 0.03044	 0.04280	 456.00000	 0.00040
0.74409	 0.02924	 0.03242	 145.00000	 0.00046
0.53848	 0.03479	 0.04747	 444.00000	 0.00019
0.59190	 0.03543	 0.04607	 997.00000	 0.00094
0.79112	 0.04220	 0.04806	 796.00000	 0.00010
0.47303	 0.02441	 0.02931	 144.00000	 0.00063
0.46038	 0.03023	 0.04221	 477.00000	 0.00041
0.46525	 0.03491	 0.05205	 985.00000	 0.00028
0.46635	 0.02764	 0.03637	 993.00000	 0.00004
0.46038	 0.03485	 0.05227	 993.00000	 0.00008
0.47303	 0.02503	 0.03063	 154.00000	 0.00022
0.48866	 0.03014	 0.04075	 466.00000	 0.00015
0.57815	 0.03503	 0.04599	 425.00000	 0.00009
0.68496	 0.03922	 0.04806	 942.00000	 0.00078
0.80371	 0.04255	 0.04806	 787.00000	 0.00030
0.62715	 0.03430	 0.04280	 591.00000	 0.00034
0.51959	 0.03351	 0.04601	 473.00000	 0.00015
0.59420	 0.03237	 0.04081	 383.00000	 0.00029
0.77240	 0.04307	 0.04986	 438.00000	 0.00035
0.49921	 0.02672	 0.03347	 800.00000	 0.00016
0.78989	 0.03798	 0.04277	 595.00000	 0.00071
0.58424	 0.03642	 0.04811	 818.00000	 0.00030
0.58298	 0.03329	 0.04280	 456.00000	 0.00003
0.58903	 0.03311	 0.04226	 425.00000	 0.00025
0.46038	 0.03047	 0.04273	 996.00000	 0.00038
0.58300	 0.03885	 0.05233	 583.00000	 0.00067
0.46635	 0.02764	 0.03637	 993.00000	 0.00004
0.39930	 0.02372	 0.02931	 174.00000	 0.00030
0.48866	 0.03013	 0.04073	 435.00000	 0.00016
0.50453	 0.02680	 0.03349	 425.00000	 0.00044
0.77017	 0.04565	 0.05330	 813.00000	 0.00031
0.79230	 0.04223	 0.04806	 813.00000	 0.00000
0.84312	 0.04679	 0.05177	 820.00000	 0.00060
0.79236	 0.04213	 0.04793	 823.00000	 0.00033
0.43321	 0.02991	 0.04289	 117.00000	 0.00065
0.50312	 0.02406	 0.02806	 466.00000	 0.00021
