  0.000000 	   0.020000 	 100.000000 	   0.041554 	 181.000000 	 7061708.000000 
  0.000000 	   0.020000 	 400.000000 	  -0.000158 	 901.000000 	 220311.343750 
  0.000000 	   0.020000 	 700.000000 	  -0.000151 	 971.000000 	 220638.484375 
  0.000000 	   0.020000 	 1000.000000 	   0.182582 	  62.000000 	 12793435.000000 
  0.333333 	   0.020000 	 100.000000 	   0.023768 	 191.000000 	 5744897.000000 
  0.333333 	   0.020000 	 400.000000 	   0.158049 	  92.000000 	 11443118.000000 
  0.333333 	   0.020000 	 700.000000 	  -0.000151 	 971.000000 	 220638.484375 
  0.333333 	   0.020000 	 1000.000000 	   0.000002 	 879.000000 	 403349.250000 
  0.666667 	   0.020000 	 100.000000 	  -0.000112 	 377.000000 	 468718.968750 
  0.666667 	   0.020000 	 400.000000 	  -0.000156 	 871.000000 	 220306.937500 
  0.666667 	   0.020000 	 700.000000 	  -0.000138 	 750.000000 	 271855.750000 
  0.666667 	   0.020000 	 1000.000000 	  -0.000002 	 816.000000 	 406059.343750 
  1.000000 	   0.020000 	 100.000000 	  -0.000183 	 563.000000 	 300101.656250 
  1.000000 	   0.020000 	 400.000000 	  -0.000170 	 555.000000 	 323803.625000 
  1.000000 	   0.020000 	 700.000000 	  -0.000151 	 971.000000 	 220638.484375 
  1.000000 	   0.020000 	 1000.000000 	  -0.000121 	 967.000000 	 220143.593750 
  0.000000 	   0.038333 	 100.000000 	  -0.000121 	 967.000000 	 220143.593750 
  0.000000 	   0.038333 	 400.000000 	   0.182582 	  47.000000 	 12793435.000000 
  0.000000 	   0.038333 	 700.000000 	  -0.000125 	 550.000000 	 221560.609375 
  0.000000 	   0.038333 	 1000.000000 	  -0.000105 	 580.000000 	 221560.609375 
  0.333333 	   0.038333 	 100.000000 	   0.182582 	  46.000000 	 12793435.000000 
  0.333333 	   0.038333 	 400.000000 	   0.037188 	 193.000000 	 4963460.500000 
  0.333333 	   0.038333 	 700.000000 	   0.000077 	 352.000000 	 573351.312500 
  0.333333 	   0.038333 	 1000.000000 	  -0.000036 	 556.000000 	 232739.953125 
  0.666667 	   0.038333 	 100.000000 	   0.182582 	   0.000000 	 12793435.000000 
  0.666667 	   0.038333 	 400.000000 	  -0.000052 	 417.000000 	 221560.609375 
  0.666667 	   0.038333 	 700.000000 	  -0.000037 	 455.000000 	 217966.656250 
  0.666667 	   0.038333 	 1000.000000 	  -0.000034 	 460.000000 	 221560.609375 
  1.000000 	   0.038333 	 100.000000 	   0.008568 	 127.000000 	 3052748.000000 
  1.000000 	   0.038333 	 400.000000 	  -0.000089 	 268.000000 	 344386.906250 
  1.000000 	   0.038333 	 700.000000 	  -0.000109 	 376.000000 	 220664.515625 
  1.000000 	   0.038333 	 1000.000000 	  -0.000117 	 401.000000 	 220749.406250 
  0.000000 	   0.056667 	 100.000000 	  -0.000279 	 283.000000 	 2258841.250000 
  0.000000 	   0.056667 	 400.000000 	  -0.000138 	 367.000000 	 595549.562500 
  0.000000 	   0.056667 	 700.000000 	  -0.000096 	 413.000000 	 229648.156250 
  0.000000 	   0.056667 	 1000.000000 	  -0.000081 	 383.000000 	 359159.312500 
  0.333333 	   0.056667 	 100.000000 	  -0.001080 	 203.000000 	 1874304.375000 
  0.333333 	   0.056667 	 400.000000 	   0.182582 	   0.000000 	 12793435.000000 
  0.333333 	   0.056667 	 700.000000 	   0.030131 	  93.000000 	 2740498.250000 
  0.333333 	   0.056667 	 1000.000000 	  -0.000082 	 307.000000 	 264918.250000 
  0.666667 	   0.056667 	 100.000000 	  -0.000980 	 164.000000 	 2346601.250000 
  0.666667 	   0.056667 	 400.000000 	  -0.000120 	 233.000000 	 360423.468750 
  0.666667 	   0.056667 	 700.000000 	  -0.000100 	 239.000000 	 345630.968750 
  0.666667 	   0.056667 	 1000.000000 	  -0.000113 	 215.000000 	 472208.750000 
  1.000000 	   0.056667 	 100.000000 	   0.000956 	 151.000000 	 1055180.125000 
  1.000000 	   0.056667 	 400.000000 	   0.000956 	 151.000000 	 1055180.125000 
  1.000000 	   0.056667 	 700.000000 	  -0.000081 	 207.000000 	 221562.546875 
  1.000000 	   0.056667 	 1000.000000 	  -0.000077 	 212.000000 	 221560.578125 
  0.000000 	   0.075000 	 100.000000 	  -0.011377 	 214.000000 	 5351552.000000 
  0.000000 	   0.075000 	 400.000000 	  -0.002648 	 266.000000 	 2875644.500000 
  0.000000 	   0.075000 	 700.000000 	  -0.001174 	 275.000000 	 2466158.250000 
  0.000000 	   0.075000 	 1000.000000 	   0.066032 	 141.000000 	 6730366.500000 
  0.333333 	   0.075000 	 100.000000 	  -0.011911 	 139.000000 	 5321609.500000 
  0.333333 	   0.075000 	 400.000000 	  -0.002670 	 169.000000 	 2597497.500000 
  0.333333 	   0.075000 	 700.000000 	  -0.000553 	 182.000000 	 2516081.250000 
  0.333333 	   0.075000 	 1000.000000 	  -0.002003 	 140.000000 	 2542323.750000 
  0.666667 	   0.075000 	 100.000000 	   0.182582 	   0.000000 	 12793435.000000 
  0.666667 	   0.075000 	 400.000000 	  -0.001721 	 144.000000 	 1775835.375000 
  0.666667 	   0.075000 	 700.000000 	  -0.000648 	 150.000000 	 1567153.250000 
  0.666667 	   0.075000 	 1000.000000 	  -0.001687 	 152.000000 	 1812810.250000 
  1.000000 	   0.075000 	 100.000000 	  -0.001595 	 108.000000 	 1930178.000000 
  1.000000 	   0.075000 	 400.000000 	  -0.000206 	 125.000000 	 1394882.125000 
