0.73830	 0.02821	 0.03112	 708.00000	 0.00018	 527.00000	 1817501.25000
0.87959	 0.06098	 0.06659	 178.00000	 0.00498	 148.00000	 18482518.00000
0.61656	 0.05372	 0.07469	 814.00000	 0.06084	 158.00000	 26450484.00000
0.35161	 0.03313	 0.05735	 446.00000	 0.00048	 289.00000	 12126849.00000
0.67190	 0.03935	 0.04881	 510.00000	 0.00106	 283.00000	 6419083.00000
0.19090	 0.02170	 0.02891	 556.00000	 0.00083	 653.00000	 1796977.87500
0.10292	 0.02223	 0.04162	 525.00000	 0.00041	 512.00000	 3343627.25000
0.37326	 0.02866	 0.04320	 253.00000	 0.00039	 406.00000	 3331032.00000
0.99660	 0.03912	 0.03919	 113.00000	 0.00529	 280.00000	 6697801.00000
0.58133	 0.04542	 0.06374	 156.00000	 0.00293	 173.00000	 19883262.00000
0.80912	 0.02179	 0.02221	 427.00000	 0.00102	 727.00000	 1796977.87500
0.61921	 0.02734	 0.03185	 290.00000	 0.00038	 501.00000	 1880968.75000
0.58945	 0.05236	 0.07490	 581.00000	 0.06335	 155.00000	 20963084.00000
0.85337	 0.06401	 0.07157	 818.00000	 0.04736	 145.00000	 16879110.00000
0.80236	 0.06065	 0.07066	 960.00000	 0.06089	 155.00000	 16028630.00000
0.94019	 0.03615	 0.03718	 370.00000	 0.00041	 362.00000	 3828671.75000
0.37326	 0.02764	 0.04048	 262.00000	 0.00038	 423.00000	 2677044.00000
0.16364	 0.02892	 0.07451	 712.00000	 0.05006	 239.00000	 16620983.00000
0.13074	 0.02159	 0.03218	 797.00000	 0.00021	 631.00000	 5540416.00000
0.87431	 0.05871	 0.06428	 130.00000	 0.02695	 148.00000	 21615976.00000
0.22276	 0.02042	 0.02189	 247.00000	 0.00112	 696.00000	 2167793.50000
0.33154	 0.02410	 0.03237	 546.00000	 0.00028	 575.00000	 2136383.75000
0.63300	 0.05412	 0.07390	 723.00000	 0.06895	 156.00000	 26560972.00000
0.16528	 0.02180	 0.03086	 639.00000	 0.00007	 605.00000	 3210501.00000
0.13564	 0.02084	 0.02617	 758.00000	 0.00066	 704.00000	 1796976.62500
0.54994	 0.02575	 0.03045	 248.00000	 0.00034	 542.00000	 2786782.00000
0.97891	 0.03583	 0.03617	 729.00000	 0.00094	 376.00000	 4871479.50000
0.08872	 0.02171	 0.03924	 103.00000	 0.01601	 357.00000	 7327192.00000
0.92288	 0.06105	 0.06448	 233.00000	 0.00370	 164.00000	 3917455.25000
0.80175	 0.05940	 0.06915	 960.00000	 0.06718	 176.00000	 21935216.00000
0.76262	 0.05962	 0.07196	 887.00000	 0.04647	 158.00000	 21098110.00000
0.57927	 0.05162	 0.07458	 814.00000	 0.04154	 158.00000	 19538366.00000
0.94019	 0.03029	 0.03094	 388.00000	 0.00032	 489.00000	 2355841.75000
0.63464	 0.03105	 0.03742	 642.00000	 0.00042	 429.00000	 3091765.25000
0.87431	 0.05871	 0.06428	 130.00000	 0.02695	 148.00000	 21615976.00000
0.62268	 0.02968	 0.03554	 611.00000	 0.00036	 453.00000	 3304216.50000
0.87462	 0.06216	 0.06820	 163.00000	 0.02625	 143.00000	 20748930.00000
0.85306	 0.06399	 0.07157	 818.00000	 0.02625	 143.00000	 20748930.00000
0.88505	 0.06654	 0.07259	 583.00000	 0.00490	 143.00000	 15467082.00000
0.60336	 0.02912	 0.03512	 481.00000	 0.00031	 460.00000	 3761257.75000
0.87959	 0.06098	 0.06659	 164.00000	 0.03799	 150.00000	 19391858.00000
0.57927	 0.05162	 0.07458	 824.00000	 0.08097	 161.00000	 20717208.00000
0.87431	 0.06073	 0.06659	 163.00000	 0.00466	 151.00000	 8572145.00000
0.87959	 0.06240	 0.06820	 216.00000	 0.03573	 141.00000	 20115214.00000
0.35091	 0.03562	 0.06450	 585.00000	 0.00375	 235.00000	 9627178.00000
0.75454	 0.05849	 0.07101	 467.00000	 0.03968	 149.00000	 22794940.00000
0.56256	 0.03148	 0.04041	 495.00000	 0.00001	 393.00000	 5571681.00000
0.85047	 0.05391	 0.05987	 156.00000	 0.00001	 393.00000	 5571681.00000
0.09658	 0.02376	 0.05897	 872.00000	 0.00051	 369.00000	 10200585.00000
0.55531	 0.02951	 0.03713	 156.00000	 0.00086	 356.00000	 4060339.75000
0.93999	 0.03734	 0.03845	 560.00000	 0.00068	 369.00000	 2433831.25000
0.89897	 0.03419	 0.03578	 389.00000	 0.00039	 393.00000	 2440872.00000
0.62951	 0.02804	 0.03278	 371.00000	 0.00032	 483.00000	 2534004.00000
0.87775	 0.05134	 0.05570	 471.00000	 0.00107	 204.00000	 4348638.00000
0.42107	 0.03912	 0.06540	 493.00000	 0.00873	 222.00000	 14145551.00000
0.17069	 0.02185	 0.03086	 639.00000	 0.00022	 600.00000	 2330929.50000
0.71376	 0.02611	 0.02856	 428.00000	 0.00020	 563.00000	 2849584.75000
0.33359	 0.02967	 0.04900	 524.00000	 0.00048	 366.00000	 3139609.00000
0.86365	 0.06454	 0.07157	 818.00000	 0.02977	 143.00000	 18583544.00000
0.63760	 0.02693	 0.03087	 642.00000	 0.00003	 529.00000	 4912246.50000
0.88149	 0.03691	 0.03919	 113.00000	 0.00394	 277.00000	 5358130.50000
0.16364	 0.02837	 0.07112	 721.00000	 0.02378	 253.00000	 12455511.00000
0.34067	 0.02420	 0.03232	 553.00000	 0.00014	 578.00000	 4310093.00000
0.16364	 0.02745	 0.06551	 698.00000	 0.00035	 300.00000	 16268834.00000
0.67190	 0.03918	 0.04854	 135.00000	 0.01189	 244.00000	 9974620.00000
0.87431	 0.05813	 0.06361	 593.00000	 0.00200	 180.00000	 6326039.00000
0.67157	 0.04238	 0.05332	 510.00000	 0.00200	 180.00000	 6326039.00000
0.62831	 0.03941	 0.05088	 471.00000	 0.00200	 180.00000	 6326039.00000
0.87044	 0.02993	 0.03141	 658.00000	 0.00016	 484.00000	 1816595.25000
0.60188	 0.04638	 0.06382	 147.00000	 0.02282	 172.00000	 20921364.00000
0.94173	 0.06555	 0.06836	 389.00000	 0.00422	 157.00000	 6997040.50000
0.87805	 0.03522	 0.03734	 166.00000	 0.00054	 334.00000	 2881083.00000
0.16364	 0.02882	 0.07390	 721.00000	 0.00023	 256.00000	 16353773.00000
0.87431	 0.06073	 0.06659	 127.00000	 0.08765	 141.00000	 24995650.00000
0.34067	 0.02420	 0.03232	 553.00000	 0.00014	 578.00000	 4310093.00000
0.56256	 0.03148	 0.04041	 495.00000	 0.00001	 393.00000	 5571681.00000
0.29017	 0.03327	 0.06575	 147.00000	 0.00112	 191.00000	 39217604.00000
0.89227	 0.04205	 0.04472	 493.00000	 0.00018	 284.00000	 5733457.50000
0.18292	 0.02199	 0.03086	 639.00000	 0.00030	 664.00000	 1863336.87500
0.63760	 0.02693	 0.03087	 642.00000	 0.00003	 529.00000	 4912246.50000
0.71376	 0.03438	 0.04015	 497.00000	 0.00016	 375.00000	 4946584.50000
0.61008	 0.02538	 0.02883	 428.00000	 0.00022	 576.00000	 3776496.75000
0.86330	 0.06449	 0.07154	 584.00000	 0.00972	 147.00000	 17359218.00000
0.87487	 0.06217	 0.06820	 163.00000	 0.02627	 142.00000	 20746346.00000
0.85133	 0.05598	 0.06226	 156.00000	 0.02627	 142.00000	 20746346.00000
0.87236	 0.06076	 0.06672	 178.00000	 0.00207	 147.00000	 18818914.00000
0.63464	 0.02689	 0.03086	 625.00000	 0.00028	 529.00000	 2383758.50000
0.60182	 0.03131	 0.03879	 479.00000	 0.00025	 402.00000	 2069645.62500
0.35342	 0.03320	 0.05735	 804.00000	 0.00044	 295.00000	 7731758.50000
0.86184	 0.06444	 0.07157	 460.00000	 0.03825	 149.00000	 19979112.00000
0.19041	 0.02888	 0.06664	 178.00000	 0.08578	 217.00000	 37246228.00000
0.85281	 0.06593	 0.07385	 721.00000	 0.05350	 140.00000	 19619560.00000
0.16528	 0.02180	 0.03086	 639.00000	 0.00007	 605.00000	 3210501.00000
0.60629	 0.04193	 0.05618	 471.00000	 0.00128	 236.00000	 9998560.00000
0.79442	 0.04027	 0.04552	 274.00000	 0.00081	 282.00000	 4095755.75000
0.35497	 0.03711	 0.06820	 493.00000	 0.06715	 205.00000	 30275086.00000
0.87431	 0.06222	 0.06829	 403.00000	 0.01776	 156.00000	 14870727.00000
0.92782	 0.03802	 0.03942	 149.00000	 0.00075	 302.00000	 3744175.25000
0.86365	 0.05719	 0.06306	 836.00000	 0.00249	 193.00000	 5068193.00000
0.85997	 0.06718	 0.07486	 593.00000	 0.04031	 135.00000	 21883848.00000
0.90826	 0.06793	 0.07278	 298.00000	 0.01979	 135.00000	 17233940.00000
0.94019	 0.03623	 0.03727	 588.00000	 0.00014	 384.00000	 4364497.50000
0.85047	 0.05391	 0.05987	 163.00000	 0.01118	 173.00000	 16323379.00000
0.42107	 0.03912	 0.06540	 493.00000	 0.00873	 222.00000	 14145551.00000
0.72765	 0.05311	 0.06551	 698.00000	 0.00379	 200.00000	 9584518.00000
0.00793	 0.02038	 0.06820	 216.00000	 0.00294	 284.00000	 16331759.00000
0.85479	 0.03745	 0.04041	 496.00000	 0.00070	 368.00000	 1796977.87500
0.59024	 0.04107	 0.05570	 470.00000	 0.00106	 249.00000	 7678230.50000
0.19812	 0.02904	 0.06564	 116.00000	 0.19006	 198.00000	 42322436.00000
0.84012	 0.05686	 0.06387	 645.00000	 0.00230	 187.00000	 7268349.00000
0.83070	 0.04120	 0.04552	 217.00000	 0.00028	 274.00000	 5710813.50000
0.88154	 0.06249	 0.06820	 274.00000	 0.01556	 145.00000	 17740790.00000
0.61505	 0.04874	 0.06672	 234.00000	 0.10275	 169.00000	 25730662.00000
0.86988	 0.02978	 0.03124	 589.00000	 0.00019	 480.00000	 2739822.00000
0.87431	 0.05077	 0.05519	 581.00000	 0.00081	 222.00000	 5405530.00000
0.63760	 0.02693	 0.03087	 642.00000	 0.00003	 529.00000	 4912246.50000
0.87963	 0.06098	 0.06659	 146.00000	 0.03101	 138.00000	 17274902.00000
0.89227	 0.04225	 0.04493	 493.00000	 0.00011	 288.00000	 6276350.00000
0.85145	 0.06428	 0.07201	 569.00000	 0.02637	 147.00000	 20748124.00000
0.86318	 0.05607	 0.06179	 172.00000	 0.02637	 147.00000	 20748124.00000
0.93822	 0.03620	 0.03727	 298.00000	 0.00085	 353.00000	 7406717.50000
0.94942	 0.07027	 0.07295	 509.00000	 0.03479	 141.00000	 19136498.00000
0.56638	 0.03389	 0.04452	 479.00000	 0.00033	 339.00000	 4355979.00000
0.95684	 0.03652	 0.03727	 642.00000	 0.00055	 387.00000	 3025573.00000
0.64758	 0.02883	 0.03363	 642.00000	 0.00053	 500.00000	 2197007.75000
0.15366	 0.02769	 0.07002	 707.00000	 0.01699	 255.00000	 16345131.00000
0.61257	 0.02952	 0.03554	 611.00000	 0.00020	 467.00000	 4313292.00000
0.68291	 0.04471	 0.05618	 578.00000	 0.00173	 238.00000	 5620410.50000
0.88532	 0.06719	 0.07330	 572.00000	 0.05452	 142.00000	 20585048.00000
0.85105	 0.05413	 0.06010	 175.00000	 0.00728	 177.00000	 10212495.00000
0.94119	 0.07164	 0.07486	 593.00000	 0.03885	 137.00000	 17600282.00000
0.86471	 0.04137	 0.04472	 493.00000	 0.00061	 306.00000	 6824677.00000
0.56256	 0.03071	 0.03903	 495.00000	 0.00036	 411.00000	 2812875.00000
0.16364	 0.02893	 0.07459	 721.00000	 0.00080	 252.00000	 16299024.00000
0.67458	 0.02733	 0.03087	 331.00000	 0.00006	 500.00000	 4925795.00000
0.95482	 0.06223	 0.06423	 632.00000	 0.00275	 166.00000	 6951063.00000
0.96389	 0.07288	 0.07486	 593.00000	 0.02625	 133.00000	 18896594.00000
0.71218	 0.03435	 0.04015	 497.00000	 0.00031	 369.00000	 4486222.50000
0.87236	 0.03546	 0.03772	 185.00000	 0.00104	 329.00000	 7459702.50000
0.94019	 0.06371	 0.06649	 382.00000	 0.00539	 154.00000	 14047474.00000
0.35161	 0.03311	 0.05729	 446.00000	 0.00048	 289.00000	 12138540.00000
0.82954	 0.05308	 0.05987	 156.00000	 0.01141	 172.00000	 12882906.00000
0.85801	 0.05611	 0.06208	 168.00000	 0.02119	 166.00000	 17526922.00000
0.88390	 0.06779	 0.07407	 586.00000	 0.05024	 139.00000	 18859868.00000
0.87643	 0.03587	 0.03811	 470.00000	 0.00009	 366.00000	 4969215.00000
0.56388	 0.04013	 0.05570	 496.00000	 0.00817	 241.00000	 7768038.00000
0.56051	 0.03144	 0.04041	 496.00000	 0.00000	 393.00000	 5580190.50000
0.60834	 0.04201	 0.05618	 466.00000	 0.00164	 238.00000	 9632545.00000
0.79969	 0.03961	 0.04452	 373.00000	 0.00038	 300.00000	 7271069.50000
0.87848	 0.06820	 0.07486	 593.00000	 0.03825	 132.00000	 19187956.00000
0.94338	 0.07168	 0.07478	 657.00000	 0.04546	 138.00000	 17834318.00000
0.88505	 0.06708	 0.07319	 583.00000	 0.00501	 147.00000	 11495824.00000
0.87970	 0.05993	 0.06539	 146.00000	 0.01139	 142.00000	 17186678.00000
0.89220	 0.04331	 0.04613	 493.00000	 0.00052	 267.00000	 4568165.00000
0.87436	 0.05455	 0.05952	 146.00000	 0.00964	 156.00000	 15342623.00000
0.87989	 0.05953	 0.06492	 163.00000	 0.00964	 156.00000	 15342623.00000
0.87486	 0.06467	 0.07106	 158.00000	 0.01972	 132.00000	 19367394.00000
0.87236	 0.05738	 0.06285	 178.00000	 0.01129	 162.00000	 14891326.00000
0.79662	 0.06371	 0.07486	 593.00000	 0.03308	 140.00000	 18080796.00000
0.94444	 0.03785	 0.03889	 588.00000	 0.00078	 371.00000	 2676938.50000
0.63400	 0.05022	 0.06766	 564.00000	 0.02160	 177.00000	 19497086.00000
0.87791	 0.02902	 0.03028	 593.00000	 0.00053	 514.00000	 1837778.75000
0.63760	 0.02693	 0.03087	 627.00000	 0.00002	 532.00000	 3703785.25000
0.16364	 0.02882	 0.07390	 772.00000	 0.00132	 254.00000	 16393217.00000
0.63760	 0.05148	 0.06937	 639.00000	 0.04877	 169.00000	 24194100.00000
0.88344	 0.03155	 0.03308	 276.00000	 0.00063	 411.00000	 2043757.00000
0.86243	 0.05771	 0.06372	 471.00000	 0.00378	 183.00000	 6813215.50000
0.87771	 0.05308	 0.05769	 593.00000	 0.00091	 208.00000	 3116278.25000
0.88505	 0.03605	 0.03813	 583.00000	 0.00131	 389.00000	 7381406.00000
0.94019	 0.06860	 0.07169	 596.00000	 0.02267	 137.00000	 16754810.00000
0.83228	 0.06471	 0.07372	 647.00000	 0.03356	 141.00000	 19509864.00000
0.57040	 0.03164	 0.04041	 602.00000	 0.00031	 382.00000	 2387104.50000
0.60249	 0.04235	 0.05709	 478.00000	 0.00265	 235.00000	 7660680.50000
0.81460	 0.06380	 0.07376	 590.00000	 0.03268	 143.00000	 18378934.00000
0.87643	 0.03587	 0.03811	 253.00000	 0.00103	 340.00000	 3866054.25000
0.90826	 0.06786	 0.07269	 470.00000	 0.03567	 137.00000	 17592266.00000
0.90826	 0.06855	 0.07345	 298.00000	 0.01805	 130.00000	 17492214.00000
0.89227	 0.04205	 0.04472	 493.00000	 0.00018	 284.00000	 5733457.50000
0.79532	 0.04029	 0.04552	 217.00000	 0.00019	 275.00000	 5691095.50000
0.63760	 0.02673	 0.03055	 642.00000	 0.00021	 547.00000	 1796976.62500
0.86325	 0.06449	 0.07154	 585.00000	 0.03973	 147.00000	 19852760.00000
0.87436	 0.05077	 0.05519	 580.00000	 0.00103	 224.00000	 3507361.50000
0.82600	 0.06003	 0.06847	 274.00000	 0.00551	 147.00000	 15781357.00000
0.93720	 0.07142	 0.07486	 598.00000	 0.04037	 139.00000	 18863158.00000
0.56256	 0.03148	 0.04041	 495.00000	 0.00001	 393.00000	 5571681.00000
0.56256	 0.03061	 0.03886	 636.00000	 0.00005	 426.00000	 1796976.62500
0.87733	 0.03806	 0.04059	 496.00000	 0.00054	 356.00000	 1796976.62500
0.43694	 0.03530	 0.05502	 581.00000	 0.00068	 284.00000	 7867646.50000
0.52244	 0.03066	 0.04041	 496.00000	 0.00027	 395.00000	 4395656.00000
0.87092	 0.04171	 0.04493	 493.00000	 0.00055	 293.00000	 5230288.00000
0.87486	 0.06467	 0.07106	 171.00000	 0.01953	 135.00000	 21588248.00000
0.56256	 0.03148	 0.04041	 506.00000	 0.00013	 402.00000	 4957876.00000
0.56256	 0.03148	 0.04041	 471.00000	 0.00015	 400.00000	 4947132.00000
0.87643	 0.03587	 0.03811	 495.00000	 0.00094	 356.00000	 2574236.00000
0.92427	 0.04304	 0.04493	 493.00000	 0.00030	 278.00000	 5704780.50000
0.96026	 0.06271	 0.06448	 233.00000	 0.02134	 154.00000	 14900623.00000
0.90277	 0.06790	 0.07306	 158.00000	 0.04363	 124.00000	 20888454.00000
0.90260	 0.03579	 0.03750	 430.00000	 0.00104	 365.00000	 4367986.50000
0.20471	 0.03118	 0.07459	 721.00000	 0.02016	 220.00000	 16353241.00000
0.88154	 0.06249	 0.06820	 274.00000	 0.01556	 145.00000	 17740790.00000
0.61310	 0.04674	 0.06361	 593.00000	 0.00452	 203.00000	 6454156.00000
0.87952	 0.03795	 0.04041	 541.00000	 0.00068	 351.00000	 1825985.37500
0.87854	 0.03238	 0.03409	 470.00000	 0.00024	 434.00000	 2810668.00000
0.87637	 0.06819	 0.07499	 593.00000	 0.03674	 132.00000	 19393500.00000
0.88462	 0.06121	 0.06659	 163.00000	 0.00773	 145.00000	 18690452.00000
0.84880	 0.05966	 0.06672	 178.00000	 0.00408	 152.00000	 16235104.00000
0.87775	 0.05134	 0.05570	 471.00000	 0.00107	 204.00000	 4348638.00000
0.88229	 0.03419	 0.03608	 421.00000	 0.00028	 386.00000	 4455227.00000
0.79392	 0.04098	 0.04643	 298.00000	 0.00076	 287.00000	 5941374.50000
0.90966	 0.06776	 0.07250	 217.00000	 0.03505	 131.00000	 19050700.00000
0.61078	 0.02664	 0.03087	 627.00000	 0.00007	 545.00000	 3251452.25000
0.91062	 0.06806	 0.07278	 162.00000	 0.04326	 124.00000	 22585216.00000
0.89404	 0.06672	 0.07225	 601.00000	 0.00839	 142.00000	 15201753.00000
0.62232	 0.02659	 0.03059	 627.00000	 0.00022	 548.00000	 2828128.75000
0.82360	 0.06332	 0.07260	 583.00000	 0.02937	 147.00000	 18652132.00000
0.88505	 0.06768	 0.07387	 583.00000	 0.05804	 143.00000	 20184434.00000
0.15979	 0.02408	 0.04552	 217.00000	 0.00019	 411.00000	 7537080.50000
0.83455	 0.06170	 0.06997	 721.00000	 0.02923	 159.00000	 16414087.00000
0.16364	 0.02882	 0.07390	 721.00000	 0.00023	 256.00000	 16353773.00000
0.91581	 0.06895	 0.07345	 298.00000	 0.01252	 132.00000	 15754222.00000
0.91156	 0.06846	 0.07316	 274.00000	 0.01851	 124.00000	 18960524.00000
0.87805	 0.06819	 0.07488	 621.00000	 0.01929	 131.00000	 17470820.00000
0.86582	 0.03754	 0.04026	 503.00000	 0.00064	 352.00000	 2002993.50000
0.55984	 0.04541	 0.06539	 143.00000	 0.12231	 163.00000	 26549510.00000
0.83094	 0.06385	 0.07278	 606.00000	 0.03269	 140.00000	 18630476.00000
0.78901	 0.06198	 0.07320	 275.00000	 0.08809	 137.00000	 21803860.00000
0.87208	 0.06074	 0.06672	 172.00000	 0.06538	 148.00000	 20964766.00000
0.85208	 0.05891	 0.06566	 601.00000	 0.00336	 169.00000	 5680740.00000
0.88114	 0.06604	 0.07225	 635.00000	 0.04117	 142.00000	 19065584.00000
0.88535	 0.06656	 0.07259	 583.00000	 0.00427	 143.00000	 14662249.00000
0.89427	 0.06723	 0.07282	 473.00000	 0.00759	 146.00000	 14190726.00000
0.60291	 0.03251	 0.04074	 583.00000	 0.00012	 380.00000	 4957990.00000
0.93938	 0.03242	 0.03322	 501.00000	 0.00028	 442.00000	 1907493.25000
0.56130	 0.03146	 0.04041	 583.00000	 0.00040	 397.00000	 3308376.00000
0.87443	 0.05078	 0.05519	 479.00000	 0.00091	 217.00000	 4668365.50000
0.87636	 0.03661	 0.03896	 580.00000	 0.00061	 361.00000	 2011288.62500
0.87695	 0.04491	 0.04840	 620.00000	 0.00035	 256.00000	 5196879.00000
0.83180	 0.06559	 0.07481	 213.00000	 0.02334	 125.00000	 27928530.00000
0.83978	 0.06617	 0.07498	 645.00000	 0.07886	 140.00000	 21493486.00000
0.87764	 0.05826	 0.06360	 621.00000	 0.00243	 182.00000	 7169036.00000
0.91581	 0.06895	 0.07345	 298.00000	 0.01252	 132.00000	 15754222.00000
0.87643	 0.03981	 0.04260	 470.00000	 0.00066	 317.00000	 4124054.00000
0.91000	 0.06827	 0.07305	 162.00000	 0.03147	 122.00000	 20972644.00000
0.88485	 0.05135	 0.05543	 471.00000	 0.00107	 205.00000	 7680890.50000
0.86922	 0.05954	 0.06549	 633.00000	 0.03648	 177.00000	 14986144.00000
0.92237	 0.05873	 0.06199	 129.00000	 0.01322	 158.00000	 16714393.00000
0.92479	 0.06863	 0.07259	 585.00000	 0.02008	 138.00000	 17334384.00000
0.88509	 0.05150	 0.05559	 492.00000	 0.00148	 215.00000	 3314868.00000
0.53404	 0.03042	 0.03951	 481.00000	 0.00010	 412.00000	 4891531.00000
0.84232	 0.05771	 0.06477	 645.00000	 0.00182	 189.00000	 7077560.50000
0.92605	 0.03813	 0.03958	 232.00000	 0.00048	 342.00000	 1820885.50000
0.55939	 0.04488	 0.06448	 496.00000	 0.05470	 207.00000	 20051014.00000
0.87431	 0.05915	 0.06478	 674.00000	 0.00400	 170.00000	 5161768.50000
0.82567	 0.05847	 0.06659	 165.00000	 0.02563	 149.00000	 20158410.00000
0.83070	 0.03619	 0.03949	 236.00000	 0.00042	 350.00000	 3907828.00000
0.52322	 0.03068	 0.04041	 495.00000	 0.00042	 350.00000	 3907828.00000
0.91622	 0.06433	 0.06839	 493.00000	 0.01080	 144.00000	 15664205.00000
0.91156	 0.04618	 0.04872	 254.00000	 0.00126	 245.00000	 6150329.50000
0.89260	 0.04226	 0.04493	 493.00000	 0.00056	 289.00000	 4705675.50000
0.91548	 0.06893	 0.07345	 298.00000	 0.01187	 132.00000	 15773122.00000
0.97578	 0.07180	 0.07309	 466.00000	 0.04486	 134.00000	 18615724.00000
0.54872	 0.03259	 0.04294	 304.00000	 0.00038	 362.00000	 5015136.00000
0.91178	 0.06430	 0.06858	 274.00000	 0.01218	 141.00000	 15479822.00000
0.87948	 0.06675	 0.07316	 146.00000	 0.07030	 121.00000	 25997706.00000
0.91062	 0.06801	 0.07272	 162.00000	 0.04269	 123.00000	 22311278.00000
0.87236	 0.06080	 0.06677	 178.00000	 0.04269	 123.00000	 22311278.00000
0.91531	 0.07027	 0.07493	 496.00000	 0.01723	 135.00000	 16797238.00000
0.56100	 0.03197	 0.04133	 298.00000	 0.00060	 347.00000	 3234926.00000
0.86809	 0.05886	 0.06477	 671.00000	 0.00378	 179.00000	 9743796.00000
0.94134	 0.07159	 0.07481	 157.00000	 0.12032	 119.00000	 27165342.00000
0.91096	 0.06765	 0.07230	 389.00000	 0.03100	 140.00000	 16956312.00000
